1509844204416, 37.402910, -122.048402, 13.380000, 316.420000, 5.400000, 22, 362, WALK
1509844205416, 37.402910, -122.048402, 13.440000, 317.960000, 5.400000, 22, 364, WALK
1509844206416, 37.402910, -122.048402, 13.500000, 319.500000, 5.300000, 22, 366, WALK
1509844207416, 37.402910, -122.048402, 13.560000, 321.040000, 5.200000, 22, 368, WALK
1509844208416, 37.402910, -122.048402, 13.620000, 322.580000, 5.200000, 22, 370, WALK
1509844209421, 37.402910, -122.048402, 13.680000, 324.120000, 5.300000, 22, 372, WALK
1509844210418, 37.402910, -122.048402, 13.740000, 325.660000, 5.200000, 22, 374, WALK
1509844211418, 37.403102, -122.048611, 13.800000, 327.200000, 5.200000, 22, 376, WALK
1509844212418, 37.403102, -122.048611, 13.860000, 328.740000, 5.300000, 22, 378, WALK
1509844213418, 37.403102, -122.048611, 13.920000, 330.280000, 5.300000, 22, 380, WALK
1509844214421, 37.403102, -122.048611, 13.980000, 331.820000, 5.300000, 22, 382, WALK
1509844215424, 37.403102, -122.048611, 14.040000, 333.360000, 5.400000, 22, 384, WALK
1509844216426, 37.403102, -122.048611, 14.100000, 334.900000, 5.400000, 22, 386, WALK
1509844217427, 37.403102, -122.048611, 14.160000, 336.440000, 5.300000, 22, 388, WALK
1509844218430, 37.403191, -122.049180, 14.220000, 337.980000, 5.300000, 22, 390, WALK
1509844219436, 37.403191, -122.049180, 14.280000, 339.520000, 5.300000, 22, 392, WALK
1509844220423, 37.403191, -122.049180, 14.340000, 341.060000, 5.300000, 22, 394, WALK
1509844221421, 37.403191, -122.049180, 14.400000, 342.600000, 5.300000, 22, 396, WALK
1509844222423, 37.403191, -122.049180, 14.430000, 343.370000, 5.400000, 22, 397, WALK
1509844223424, 37.403191, -122.049180, 14.520000, 345.680000, 5.300000, 22, 400, WALK
1509844224423, 37.403191, -122.049180, 14.520000, 345.680000, 5.300000, 22, 400, STAND
1509844225424, 37.403191, -122.049180, 14.580000, 347.220000, 5.300000, 22, 402, WALK
1509844226426, 37.403191, -122.049180, 14.640000, 348.760000, 5.100000, 22, 404, WALK
1509844227425, 37.403191, -122.049180, 14.670000, 349.520000, 5.000000, 22, 405, WALK
1509844228425, 37.403191, -122.049180, 14.730000, 351.040000, 4.900000, 22, 407, WALK
1509844229425, 37.403264, -122.049711, 14.790000, 352.560000, 4.800000, 22, 409, WALK
1509844230425, 37.403264, -122.049711, 14.850000, 354.060000, 4.700000, 22, 411, WALK
1509844231426, 37.403264, -122.049711, 14.910000, 355.560000, 4.600000, 22, 413, WALK
1509844232426, 37.403264, -122.049711, 14.970000, 357.060000, 4.700000, 22, 415, WALK
1509844233430, 37.403264, -122.049711, 14.970000, 357.060000, 4.700000, 22, 415, STAND
1509844234430, 37.403264, -122.049711, 15.030000, 358.560000, 4.500000, 22, 417, WALK
1509844235432, 37.403264, -122.049711, 15.090000, 360.060000, 4.600000, 22, 419, WALK
1509844236435, 37.403264, -122.049711, 15.150000, 361.560000, 4.700000, 22, 421, WALK
1509844237437, 37.403264, -122.049711, 15.210000, 363.070000, 4.900000, 22, 423, STAND
1509844238434, 37.403264, -122.049711, 15.270000, 364.590000, 5.000000, 22, 425, WALK
1509844239444, 37.403264, -122.049711, 15.360000, 366.910000, 5.500000, 22, 428, WALK
1509844240445, 37.403293, -122.050355, 15.420000, 368.470000, 5.600000, 22, 430, WALK
1509844241437, 37.403293, -122.050355, 15.480000, 370.050000, 6.000000, 22, 432, WALK
1509844242438, 37.403293, -122.050355, 15.570000, 372.440000, 6.200000, 22, 435, WALK
1509844243438, 37.403293, -122.050355, 15.630000, 374.050000, 6.500000, 22, 437, WALK
1509844244441, 37.403293, -122.050355, 15.690000, 375.670000, 6.500000, 22, 439, WALK
1509844245440, 37.403293, -122.050355, 15.780000, 378.100000, 6.700000, 22, 442, WALK
1509844246442, 37.403293, -122.050355, 15.840000, 379.720000, 6.600000, 22, 444, WALK
1509844247445, 37.403293, -122.050355, 15.930000, 382.170000, 6.700000, 22, 447, WALK
1509844248451, 37.403293, -122.050355, 15.990000, 383.790000, 6.700000, 22, 449, WALK
1509844249450, 37.403293, -122.050355, 16.020000, 384.600000, 6.700000, 22, 450, WALK
1509844250441, 37.403251, -122.050505, 16.110000, 387.030000, 6.600000, 22, 453, WALK
1509844251457, 37.403251, -122.050505, 16.170000, 388.650000, 6.400000, 22, 455, WALK
1509844252442, 37.403251, -122.050505, 16.230000, 390.250000, 6.200000, 22, 457, WALK
1509844253441, 37.403251, -122.050505, 16.290000, 391.830000, 5.900000, 22, 459, WALK
1509844254449, 37.403251, -122.050505, 16.350000, 393.410000, 5.800000, 22, 460, WALK
1509844255443, 37.403251, -122.050505, 16.410000, 394.970000, 5.500000, 22, 460, STAND
1509844256449, 37.403251, -122.050505, 16.470000, 396.530000, 5.500000, 22, 465, WALK
1509844257453, 37.403251, -122.050505, 16.530000, 398.090000, 5.500000, 22, 467, WALK
1509844258446, 37.403251, -122.050505, 16.590000, 399.630000, 5.400000, 22, 469, WALK
1509844259456, 37.403251, -122.050505, 16.650000, 401.170000, 5.400000, 22, 471, WALK
1509844260447, 37.403251, -122.050505, 16.710000, 402.710000, 5.400000, 22, 473, WALK
1509844261449, 37.403251, -122.050505, 16.770000, 404.250000, 5.400000, 22, 475, WALK
1509844262450, 37.403034, -122.050864, 16.830000, 405.810000, 5.400000, 22, 477, WALK
1509844263448, 37.403034, -122.050864, 16.890000, 407.370000, 5.500000, 22, 479, WALK
1509844264448, 37.403034, -122.050864, 16.950000, 408.930000, 5.600000, 22, 481, WALK
1509844265447, 37.403034, -122.050864, 17.010000, 410.490000, 5.600000, 22, 483, WALK
1509844266448, 37.403034, -122.050864, 17.070000, 412.050000, 5.600000, 22, 485, WALK
1509844267464, 37.403034, -122.050864, 17.130000, 413.610000, 0.000000, 22, 487, STAND
1509844268448, 37.403034, -122.050864, 17.130000, 413.610000, 0.000000, 22, 487, STAND
1509844269449, 37.403034, -122.050864, 17.130000, 413.610000, 0.000000, 22, 487, STAND
1509844270450, 37.403034, -122.050864, 17.130000, 413.610000, 0.000000, 22, 487, STAND
1509844271458, 37.403034, -122.050864, 17.350000, 419.100000, 6.000000, 22, 494, WALK
1509844272449, 37.403034, -122.050864, 17.440000, 421.530000, 6.800000, 22, 497, WALK
1509844273449, 37.403097, -122.051326, 17.500000, 423.170000, 7.100000, 22, 498, RUN
1509844274449, 37.403097, -122.051326, 17.570000, 425.070000, 9.800000, 22, 498, RUN
1509844275454, 37.403097, -122.051326, 17.720000, 428.370000, 10.800000, 22, 504, RUN
1509844276463, 37.403097, -122.051326, 17.940000, 431.780000, 11.800000, 25, 504, RUN
1509844277451, 37.403097, -122.051326, 18.100000, 434.100000, 11.900000, 27, 504, RUN
1509844278462, 37.403097, -122.051326, 18.320000, 437.520000, 11.400000, 30, 504, RUN
1509844279452, 37.403097, -122.051326, 18.460000, 439.800000, 11.500000, 32, 504, RUN
1509844280461, 37.403097, -122.051326, 18.590000, 441.740000, 11.100000, 34, 504, RUN
1509844281458, 37.403097, -122.051326, 18.800000, 445.100000, 11.100000, 37, 504, RUN
1509844282460, 37.403097, -122.051326, 18.940000, 447.330000, 10.900000, 39, 504, RUN
1509844283466, 37.403097, -122.051326, 19.150000, 450.640000, 10.600000, 42, 504, RUN
1509844284456, 37.403097, -122.051326, 19.360000, 453.950000, 10.700000, 45, 504, RUN
1509844285456, 37.403097, -122.051326, 19.420000, 454.770000, 7.900000, 46, 504, RUN
1509844286459, 37.403259, -122.051605, 19.630000, 458.080000, 10.800000, 49, 504, RUN
1509844287460, 37.403259, -122.051605, 19.840000, 461.440000, 11.000000, 52, 504, RUN
1509844288460, 37.403259, -122.051605, 20.050000, 464.780000, 10.800000, 55, 504, RUN
1509844289465, 37.403259, -122.051605, 20.260000, 468.140000, 10.900000, 58, 504, RUN
1509844290462, 37.403259, -122.051605, 20.400000, 470.380000, 10.900000, 60, 504, RUN
1509844291465, 37.403259, -122.051605, 20.610000, 473.700000, 10.700000, 63, 504, RUN
1509844292461, 37.403259, -122.051605, 20.740000, 475.630000, 7.800000, 65, 504, RUN
1509844293466, 37.403259, -122.051605, 20.740000, 475.630000, 7.800000, 65, 504, RUN
1509844294464, 37.403259, -122.051605, 20.740000, 475.630000, 7.800000, 65, 504, RUN
1509844295465, 37.403259, -122.051605, 20.740000, 475.630000, 7.800000, 65, 504, RUN
1509844296466, 37.403259, -122.051605, 20.740000, 475.630000, 7.800000, 65, 504, RUN
1509844297466, 37.403259, -122.051605, 20.740000, 475.630000, 7.800000, 65, 504, RUN
1509844298466, 37.403259, -122.051605, 21.070000, 481.900000, 7.800000, 65, 511, RUN
1509844299467, 37.403259, -122.051605, 21.130000, 483.500000, 7.800000, 65, 513, RUN
1509844300473, 37.403489, -122.051932, 21.190000, 485.070000, 7.800000, 65, 515, RUN
1509844301467, 37.403489, -122.051932, 21.250000, 486.630000, 7.800000, 65, 517, RUN
1509844302468, 37.403489, -122.051932, 21.310000, 488.180000, 7.800000, 65, 519, RUN
1509844303468, 37.403489, -122.051932, 21.370000, 489.720000, 7.800000, 65, 521, RUN
1509844304468, 37.403489, -122.051932, 21.430000, 491.280000, 7.800000, 65, 523, RUN
1509844305468, 37.403489, -122.051932, 21.490000, 492.840000, 7.800000, 65, 525, RUN
1509844306468, 37.403489, -122.051932, 21.550000, 494.400000, 7.800000, 65, 527, RUN
1509844307468, 37.403489, -122.051932, 21.610000, 495.960000, 7.800000, 65, 529, RUN
1509844308471, 37.403489, -122.051932, 21.670000, 497.520000, 7.800000, 65, 531, RUN
1509844309475, 37.403489, -122.051932, 21.700000, 498.300000, 7.800000, 65, 532, RUN
1509844310475, 37.403489, -122.051932, 21.700000, 498.300000, 7.800000, 65, 532, RUN
1509844311471, 37.403489, -122.051932, 21.700000, 498.300000, 7.800000, 65, 532, RUN
1509844312478, 37.403489, -122.051932, 21.700000, 498.300000, 7.800000, 65, 532, RUN
